Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,45316,OH,Greene County,Yellow Springs,2022-04-30,7.7
Zip,45317,OH,Champaign County,Conover,2022-04-30,5.1
Zip,45318,OH,Miami County,Covington,2022-04-30,7.4
Zip,45319,OH,Clark County,Donnelsville,2022-04-30,8.3
Zip,45320,OH,Preble County,Eaton,2022-04-30,5.4
Zip,45321,OH,Preble County,Eldorado,2022-04-30,5.2
Zip,45322,OH,Montgomery County,Englewood,2022-04-30,7.7
Zip,45323,OH,Clark County,Enon,2022-04-30,8.1
Zip,45324,OH,Greene County,Fairborn,2022-04-30,5.6
Zip,45325,OH,Montgomery County,Farmersville,2022-04-30,7.3
Zip,45326,OH,Miami County,Fletcher,2022-04-30,6.3
Zip,45327,OH,Montgomery County,Germantown,2022-04-30,6.6
Zip,45328,OH,Darke County,Gettysburg,2022-04-30,5.6
Zip,45330,OH,Preble County,Camden,2022-04-30,5.8
Zip,45331,OH,Darke County,Greenville,2022-04-30,5.1
Zip,45332,OH,Darke County,Hollansburg,2022-04-30,4.6
Zip,45333,OH,Shelby County,Houston,2022-04-30,5.5
Zip,45334,OH,Shelby County,Jackson Center,2022-04-30,5.8
Zip,45335,OH,Greene County,Jamestown,2022-04-30,8.3
Zip,45336,OH,Shelby County,Anna,2022-04-30,1.5
Zip,45337,OH,Miami County,Laura,2022-04-30,7.9
Zip,45338,OH,Preble County,Lewisburg,2022-04-30,5.2
Zip,45339,OH,Miami County,Ludlow Falls,2022-04-30,8.8
Zip,45340,OH,Shelby County,Maplewood,2022-04-30,5.5
Zip,45341,OH,Clark County,Medway,2022-04-30,8.2
Zip,45342,OH,Montgomery County,Miamisburg,2022-04-30,6.3
Zip,45344,OH,Clark County,New Carlisle,2022-04-30,7.9
Zip,45345,OH,Montgomery County,New Lebanon,2022-04-30,6.9
Zip,45346,OH,Darke County,New Madison,2022-04-30,4.6
Zip,45347,OH,Preble County,New Paris,2022-04-30,5.3
Zip,45348,OH,Darke County,New Weston,2022-04-30,4.6
Zip,45349,OH,Clark County,North Hampton,2022-04-30,9.4
Zip,45350,OH,Darke County,North Star,2022-04-30,3.8
Zip,45351,OH,Darke County,Yorkshire,2022-04-30,4.6
Zip,45352,OH,Darke County,Palestine,2022-04-30,4.2
Zip,45353,OH,Shelby County,Sidney,2022-04-30,-1.3
Zip,45354,OH,Montgomery County,Phillipsburg,2022-04-30,6.0
Zip,45356,OH,Miami County,Piqua,2022-04-30,6.6
Zip,45358,OH,Darke County,Pitsburg,2022-04-30,5.6
Zip,45359,OH,Miami County,Pleasant Hill,2022-04-30,8.0
Zip,45360,OH,Shelby County,Sidney,2022-04-30,1.2
Zip,45361,OH,Miami County,Laura,2022-04-30,6.7
Zip,45362,OH,Darke County,Rossburg,2022-04-30,4.0
Zip,45363,OH,Shelby County,Russia,2022-04-30,6.5
Zip,45365,OH,Shelby County,Sidney,2022-04-30,5.6
Zip,45368,OH,Clark County,South Charleston,2022-04-30,8.9
Zip,45369,OH,Clark County,South Vienna,2022-04-30,10.2
Zip,45370,OH,Greene County,Spring Valley,2022-04-30,5.1
Zip,45371,OH,Miami County,Tipp City,2022-04-30,6.8
Zip,45372,OH,Clark County,Tremont City,2022-04-30,11.8
Zip,45373,OH,Miami County,Troy,2022-04-30,7.5
Zip,45377,OH,Montgomery County,Vandalia,2022-04-30,7.5
Zip,45378,OH,Preble County,Verona,2022-04-30,4.4
Zip,45380,OH,Darke County,Versailles,2022-04-30,4.3
Zip,45381,OH,Preble County,West Alexandria,2022-04-30,5.2
Zip,45382,OH,Preble County,West Manchester,2022-04-30,5.6
Zip,45383,OH,Miami County,West Milton,2022-04-30,8.5
Zip,45384,OH,Greene County,Xenia,2022-04-30,5.5
Zip,45385,OH,Greene County,Xenia,2022-04-30,6.3
Zip,45387,OH,Greene County,Yellow Springs,2022-04-30,6.8
Zip,45388,OH,Darke County,Yorkshire,2022-04-30,4.2
Zip,45389,OH,Champaign County,Christiansburg,2022-04-30,7.2
Zip,45390,OH,Darke County,Union City,2022-04-30,5.5
Zip,45402,OH,Montgomery County,Dayton,2022-04-30,9.8
Zip,45403,OH,Montgomery County,Dayton,2022-04-30,9.2
Zip,45404,OH,Montgomery County,Dayton,2022-04-30,8.9
Zip,45405,OH,Montgomery County,Dayton,2022-04-30,10.1
Zip,45406,OH,Montgomery County,Dayton,2022-04-30,11.9
Zip,45409,OH,Montgomery County,Kettering,2022-04-30,7.2
Zip,45410,OH,Montgomery County,Dayton,2022-04-30,8.2
Zip,45414,OH,Montgomery County,Dayton,2022-04-30,7.8
Zip,45415,OH,Montgomery County,Clayton,2022-04-30,6.9
Zip,45416,OH,Montgomery County,Trotwood,2022-04-30,4.1
Zip,45417,OH,Montgomery County,Dayton,2022-04-30,7.7
Zip,45419,OH,Montgomery County,Oakwood,2022-04-30,6.4
Zip,45420,OH,Montgomery County,Dayton,2022-04-30,7.0
Zip,45424,OH,Montgomery County,Huber Heights,2022-04-30,7.2
Zip,45426,OH,Montgomery County,Trotwood,2022-04-30,10.4
Zip,45429,OH,Montgomery County,Kettering,2022-04-30,6.8
Zip,45430,OH,Greene County,Beavercreek,2022-04-30,7.0
Zip,45431,OH,Greene County,Beavercreek,2022-04-30,6.3
Zip,45432,OH,Greene County,Beavercreek,2022-04-30,6.4
Zip,45434,OH,Greene County,Beavercreek,2022-04-30,6.3
Zip,45439,OH,Montgomery County,Moraine,2022-04-30,8.2
Zip,45440,OH,Montgomery County,Kettering,2022-04-30,6.3
Zip,45449,OH,Montgomery County,West Carrollton,2022-04-30,7.0
Zip,45458,OH,Montgomery County,Centerville,2022-04-30,5.7
Zip,45459,OH,Montgomery County,Centerville,2022-04-30,6.1
Zip,45502,OH,Clark County,Springfield,2022-04-30,9.6
Zip,45503,OH,Clark County,Springfield,2022-04-30,8.8
Zip,45504,OH,Clark County,Springfield,2022-04-30,9.0
Zip,45505,OH,Clark County,Springfield,2022-04-30,10.9
Zip,45506,OH,Clark County,Springfield,2022-04-30,10.9
Zip,45601,OH,Ross County,Chillicothe,2022-04-30,5.0
Zip,45612,OH,Ross County,Bainbridge,2022-04-30,5.0
Zip,45613,OH,Pike County,Beaver,2022-04-30,8.5
Zip,45614,OH,Gallia County,Gallipolis,2022-04-30,4.1
Zip,45616,OH,Adams County,Blue Creek,2022-04-30,5.8
Zip,45617,OH,Ross County,South Salem,2022-04-30,7.3
Zip,45618,OH,Adams County,Winchester,2022-04-30,7.1
Zip,45619,OH,Lawrence County,Chesapeake,2022-04-30,4.8
Zip,45620,OH,Gallia County,Cheshire,2022-04-30,4.7
Zip,45621,OH,Jackson County,Wellston,2022-04-30,3.6
Zip,45622,OH,Vinton County,Creola,2022-04-30,7.6
Zip,45623,OH,Gallia County,Crown City,2022-04-30,3.0
Zip,45628,OH,Ross County,Frankfort,2022-04-30,5.5
Zip,45629,OH,Scioto County,Franklin Furnace,2022-04-30,3.8
Zip,45630,OH,Scioto County,West Portsmouth,2022-04-30,5.9
Zip,45631,OH,Gallia County,Gallipolis,2022-04-30,4.4
Zip,45634,OH,Vinton County,Hamden,2022-04-30,5.0
Zip,45638,OH,Lawrence County,Ironton,2022-04-30,4.5
Zip,45640,OH,Jackson County,Jackson,2022-04-30,4.9
Zip,45644,OH,Ross County,Kingston,2022-04-30,5.3
Zip,45645,OH,Lawrence County,Kitts Hill,2022-04-30,6.1
Zip,45646,OH,Highland County,Hillsboro,2022-04-30,4.0
Zip,45647,OH,Ross County,Londonderry,2022-04-30,6.1
Zip,45648,OH,Scioto County,Lucasville,2022-04-30,5.0
Zip,45650,OH,Adams County,Lynx,2022-04-30,4.2
Zip,45651,OH,Vinton County,McArthur,2022-04-30,6.2
Zip,45652,OH,Scioto County,McDermott,2022-04-30,5.6
Zip,45653,OH,Scioto County,Minford,2022-04-30,4.8
Zip,45654,OH,Vinton County,New Plymouth,2022-04-30,6.0
Zip,45656,OH,Jackson County,Oak Hill,2022-04-30,4.5
Zip,45657,OH,Scioto County,Otway,2022-04-30,5.7
Zip,45658,OH,Gallia County,Patriot,2022-04-30,5.0
Zip,45659,OH,Lawrence County,Pedro,2022-04-30,5.8
Zip,45660,OH,Adams County,Peebles,2022-04-30,5.0
Zip,45661,OH,Pike County,Piketon,2022-04-30,6.5
Zip,45662,OH,Scioto County,Portsmouth,2022-04-30,3.7
Zip,45663,OH,Scioto County,West Portsmouth,2022-04-30,5.6
Zip,45669,OH,Lawrence County,Proctorville,2022-04-30,4.9
Zip,45671,OH,Scioto County,Rarden,2022-04-30,3.4
Zip,45672,OH,Vinton County,Ray,2022-04-30,5.5
Zip,45673,OH,Ross County,Richmond Dale,2022-04-30,5.2
Zip,45674,OH,Gallia County,Rio Grande,2022-04-30,4.0
Zip,45678,OH,Gallia County,Crown City,2022-04-30,5.7
Zip,45679,OH,Adams County,Seaman,2022-04-30,4.8
Zip,45680,OH,Lawrence County,South Point,2022-04-30,4.7
Zip,45681,OH,Ross County,South Salem,2022-04-30,5.8
Zip,45682,OH,Scioto County,South Webster,2022-04-30,1.6
Zip,45684,OH,Adams County,Rome,2022-04-30,5.1
Zip,45685,OH,Gallia County,Centerville,2022-04-30,4.1
Zip,45686,OH,Gallia County,Vinton,2022-04-30,4.9
Zip,45688,OH,Lawrence County,Waterloo,2022-04-30,7.1
Zip,45690,OH,Pike County,Waverly,2022-04-30,4.9
Zip,45692,OH,Jackson County,Wellston,2022-04-30,5.2
Zip,45693,OH,Adams County,West Union,2022-04-30,5.0
Zip,45694,OH,Scioto County,Wheelersburg,2022-04-30,4.2
Zip,45695,OH,Vinton County,Wilkesville,2022-04-30,5.6
Zip,45696,OH,Lawrence County,Willow Wood,2022-04-30,6.1
Zip,45697,OH,Adams County,Winchester,2022-04-30,4.9
Zip,45698,OH,Vinton County,Zaleski,2022-04-30,6.1
Zip,45701,OH,Athens County,Athens,2022-04-30,5.1
Zip,45710,OH,Athens County,Albany,2022-04-30,5.9
Zip,45711,OH,Athens County,Amesville,2022-04-30,7.7
Zip,45714,OH,Washington County,Belpre,2022-04-30,5.3
Zip,45715,OH,Washington County,Beverly,2022-04-30,5.6
Zip,45716,OH,Athens County,Buchtel,2022-04-30,5.8
Zip,45719,OH,Athens County,Chauncey,2022-04-30,6.2
Zip,45720,OH,Meigs County,Long Bottom,2022-04-30,5.2
Zip,45721,OH,Washington County,Beverly,2022-04-30,2.8
Zip,45723,OH,Athens County,Coolville,2022-04-30,5.6
Zip,45724,OH,Athens County,Coolville,2022-04-30,6.6
Zip,45727,OH,Noble County,Dexter City,2022-04-30,3.9
Zip,45729,OH,Washington County,Vincent,2022-04-30,5.3
Zip,45732,OH,Athens County,Glouster,2022-04-30,6.3
Zip,45734,OH,Monroe County,Graysville,2022-04-30,5.8
Zip,45735,OH,Athens County,Guysville,2022-04-30,6.7
Zip,45739,OH,Athens County,Coolville,2022-04-30,1.6
Zip,45740,OH,Athens County,Jacksonville,2022-04-30,6.7
Zip,45741,OH,Meigs County,Langsville,2022-04-30,6.6
Zip,45742,OH,Washington County,Little Hocking,2022-04-30,4.7
Zip,45743,OH,Meigs County,Long Bottom,2022-04-30,6.6
Zip,45744,OH,Washington County,Lowell,2022-04-30,5.6
Zip,45745,OH,Washington County,Lower Salem,2022-04-30,7.2
Zip,45746,OH,Washington County,Macksburg,2022-04-30,7.8
Zip,45750,OH,Washington County,Marietta,2022-04-30,5.4
Zip,45760,OH,Meigs County,Middleport,2022-04-30,5.9
Zip,45761,OH,Athens County,Millfield,2022-04-30,7.1
Zip,45764,OH,Athens County,Nelsonville,2022-04-30,4.9
Zip,45766,OH,Athens County,New Marshfield,2022-04-30,5.9
Zip,45767,OH,Washington County,Matamoras,2022-04-30,5.7
Zip,45768,OH,Washington County,Newport,2022-04-30,5.7
Zip,45769,OH,Meigs County,Pomeroy,2022-04-30,4.7
Zip,45770,OH,Meigs County,Portland,2022-04-30,5.3
Zip,45771,OH,Meigs County,Racine,2022-04-30,5.9
Zip,45772,OH,Meigs County,Reedsville,2022-04-30,5.3
Zip,45773,OH,Washington County,Marietta,2022-04-30,5.6
Zip,45775,OH,Meigs County,Rutland,2022-04-30,5.0
Zip,45776,OH,Meigs County,Shade,2022-04-30,6.5
Zip,45778,OH,Athens County,Stewart,2022-04-30,8.6
Zip,45779,OH,Meigs County,Racine,2022-04-30,6.4
Zip,45780,OH,Athens County,The Plains,2022-04-30,4.2
Zip,45782,OH,Athens County,Trimble,2022-04-30,8.2
Zip,45783,OH,Meigs County,Tuppers Plains,2022-04-30,5.0
Zip,45784,OH,Washington County,Vincent,2022-04-30,5.0
Zip,45786,OH,Washington County,Waterford,2022-04-30,5.7
Zip,45788,OH,Washington County,Lower Salem,2022-04-30,7.6
Zip,45789,OH,Washington County,Wingett Run,2022-04-30,5.8
Zip,45801,OH,Allen County,Lima,2022-04-30,7.1
Zip,45804,OH,Allen County,Lima,2022-04-30,7.8
Zip,45805,OH,Allen County,Lima,2022-04-30,7.9
Zip,45806,OH,Allen County,Fort Shawnee,2022-04-30,6.8
Zip,45807,OH,Allen County,Elida,2022-04-30,6.8
Zip,45808,OH,Allen County,Beaverdam,2022-04-30,10.1
Zip,45809,OH,Allen County,Gomer,2022-04-30,8.7
Zip,45810,OH,Hardin County,Ada,2022-04-30,4.8
Zip,45812,OH,Hardin County,Alger,2022-04-30,5.4
Zip,45813,OH,Paulding County,Antwerp,2022-04-30,5.5
Zip,45814,OH,Hancock County,Arlington,2022-04-30,7.4
Zip,45816,OH,Hancock County,Rawson,2022-04-30,6.1
Zip,45817,OH,Allen County,Bluffton,2022-04-30,7.0
Zip,45819,OH,Auglaize County,Buckland,2022-04-30,3.7
Zip,45820,OH,Allen County,Cairo,2022-04-30,6.4
Zip,45821,OH,Paulding County,Cecil,2022-04-30,5.7
Zip,45822,OH,Mercer County,Celina,2022-04-30,5.3
Zip,45826,OH,Mercer County,Chickasaw,2022-04-30,6.5
Zip,45827,OH,Putnam County,Cloverdale,2022-04-30,5.0
Zip,45828,OH,Mercer County,Coldwater,2022-04-30,5.0
Zip,45830,OH,Putnam County,Columbus Grove,2022-04-30,5.3
Zip,45831,OH,Putnam County,Continental,2022-04-30,5.0
Zip,45832,OH,Van Wert County,Convoy,2022-04-30,4.7
Zip,45833,OH,Allen County,Delphos,2022-04-30,6.1
Zip,45835,OH,Hardin County,Dola,2022-04-30,4.2
Zip,45836,OH,Hardin County,Dunkirk,2022-04-30,4.7
Zip,45840,OH,Hancock County,Findlay,2022-04-30,7.2
Zip,45841,OH,Hancock County,Jenera,2022-04-30,7.3
Zip,45843,OH,Hardin County,Forest,2022-04-30,4.8
Zip,45844,OH,Putnam County,Fort Jennings,2022-04-30,5.1
Zip,45845,OH,Shelby County,Fort Loramie,2022-04-30,5.5
Zip,45846,OH,Mercer County,Fort Recovery,2022-04-30,4.6
Zip,45849,OH,Paulding County,Grover Hill,2022-04-30,5.9
Zip,45850,OH,Allen County,Harrod,2022-04-30,9.0
Zip,45851,OH,Paulding County,Haviland,2022-04-30,6.2
Zip,45853,OH,Putnam County,Columbus Grove,2022-04-30,4.9
Zip,45854,OH,Allen County,Lafayette,2022-04-30,10.5
Zip,45855,OH,Paulding County,Latty,2022-04-30,4.8
Zip,45856,OH,Putnam County,Leipsic,2022-04-30,5.0
Zip,45858,OH,Hancock County,McComb,2022-04-30,6.9
Zip,45859,OH,Hardin County,McGuffey,2022-04-30,8.5
Zip,45860,OH,Mercer County,Saint Henry,2022-04-30,4.4
Zip,45861,OH,Paulding County,Oakwood,2022-04-30,10.9
Zip,45862,OH,Mercer County,Mendon,2022-04-30,6.2
Zip,45863,OH,Van Wert County,Middle Point,2022-04-30,5.6
Zip,45864,OH,Putnam County,Miller City,2022-04-30,5.8
Zip,45865,OH,Auglaize County,Minster,2022-04-30,5.1
Zip,45866,OH,Mercer County,Montezuma,2022-04-30,7.2
Zip,45867,OH,Hancock County,Mount Blanchard,2022-04-30,7.3
Zip,45868,OH,Hancock County,Mount Cory,2022-04-30,6.6
Zip,45869,OH,Auglaize County,New Bremen,2022-04-30,5.3
Zip,45870,OH,Auglaize County,Wapakoneta,2022-04-30,2.7
Zip,45871,OH,Auglaize County,New Knoxville,2022-04-30,5.6
Zip,45872,OH,Wood County,North Baltimore,2022-04-30,8.3
Zip,45873,OH,Paulding County,Oakwood,2022-04-30,5.6
Zip,45874,OH,Van Wert County,Ohio City,2022-04-30,4.2
Zip,45875,OH,Putnam County,Ottawa,2022-04-30,5.0
Zip,45876,OH,Putnam County,Fort Jennings,2022-04-30,5.2
Zip,45877,OH,Putnam County,Pandora,2022-04-30,5.1
Zip,45879,OH,Paulding County,Paulding,2022-04-30,5.2
Zip,45880,OH,Paulding County,Payne,2022-04-30,5.9
Zip,45881,OH,Hancock County,Rawson,2022-04-30,6.2
Zip,45882,OH,Mercer County,Rockford,2022-04-30,5.8
Zip,45883,OH,Mercer County,Saint Henry,2022-04-30,4.6
Zip,45884,OH,Auglaize County,Wapakoneta,2022-04-30,4.2
Zip,45885,OH,Auglaize County,Saint Marys,2022-04-30,5.2
Zip,45886,OH,Van Wert County,Scott,2022-04-30,4.4
Zip,45887,OH,Allen County,Spencerville,2022-04-30,7.4
Zip,45888,OH,Auglaize County,Wapakoneta,2022-04-30,4.8
Zip,45889,OH,Hancock County,Van Buren,2022-04-30,7.6
Zip,45890,OH,Hancock County,Vanlue,2022-04-30,7.9
Zip,45891,OH,Van Wert County,Van Wert,2022-04-30,4.6
Zip,45893,OH,Putnam County,Columbus Grove,2022-04-30,5.5
Zip,45894,OH,Van Wert County,Venedocia,2022-04-30,4.6
Zip,45895,OH,Auglaize County,Wapakoneta,2022-04-30,5.0
Zip,45896,OH,Auglaize County,Waynesfield,2022-04-30,5.1
Zip,45897,OH,Hancock County,Williamstown,2022-04-30,7.8
Zip,45898,OH,Van Wert County,Willshire,2022-04-30,4.6
Zip,45899,OH,Van Wert County,Ohio City,2022-04-30,2.8
Zip,46001,IN,Madison County,Alexandria,2022-04-30,6.0
Zip,46011,IN,Madison County,Anderson,2022-04-30,5.8
Zip,46012,IN,Madison County,Anderson,2022-04-30,7.2
Zip,46013,IN,Madison County,Anderson,2022-04-30,6.9
Zip,46016,IN,Madison County,Anderson,2022-04-30,9.5
Zip,46017,IN,Madison County,Chesterfield,2022-04-30,6.9
Zip,46030,IN,Hamilton County,Arcadia,2022-04-30,7.7
Zip,46031,IN,Hamilton County,Atlanta,2022-04-30,8.2
Zip,46032,IN,Hamilton County,Carmel,2022-04-30,6.1
Zip,46033,IN,Hamilton County,Carmel,2022-04-30,6.3
Zip,46034,IN,Hamilton County,Cicero,2022-04-30,8.0
Zip,46035,IN,Clinton County,Colfax,2022-04-30,5.0
Zip,46036,IN,Madison County,Elwood,2022-04-30,7.2
Zip,46037,IN,Hamilton County,Fishers,2022-04-30,6.1
Zip,46038,IN,Hamilton County,Fishers,2022-04-30,6.8
Zip,46039,IN,Clinton County,Forest,2022-04-30,5.6
Zip,46040,IN,Hamilton County,Fishers,2022-04-30,6.6
Zip,46041,IN,Clinton County,Frankfort,2022-04-30,5.3
Zip,46044,IN,Madison County,Frankton,2022-04-30,7.4
Zip,46045,IN,Tipton County,Tipton,2022-04-30,5.9
Zip,46047,IN,Tipton County,Tipton,2022-04-30,2.4
Zip,46048,IN,Madison County,Ingalls,2022-04-30,6.1
Zip,46049,IN,Tipton County,Kempton,2022-04-30,8.0
Zip,46050,IN,Clinton County,Kirklin,2022-04-30,6.7
Zip,46051,IN,Madison County,Lapel,2022-04-30,6.3
Zip,46052,IN,Boone County,Lebanon,2022-04-30,5.8
Zip,46055,IN,Hancock County,McCordsville,2022-04-30,7.1
Zip,46056,IN,Madison County,Markleville,2022-04-30,7.8
Zip,46057,IN,Clinton County,Michigantown,2022-04-30,5.2
Zip,46058,IN,Clinton County,Mulberry,2022-04-30,7.4
Zip,46060,IN,Hamilton County,Noblesville,2022-04-30,6.9
Zip,46062,IN,Hamilton County,Noblesville,2022-04-30,6.8
Zip,46063,IN,Madison County,Orestes,2022-04-30,11.7
Zip,46064,IN,Madison County,Pendleton,2022-04-30,6.5
Zip,46065,IN,Clinton County,Rossville,2022-04-30,4.7
Zip,46067,IN,Clinton County,Frankfort,2022-04-30,1.5
Zip,46068,IN,Tipton County,Sharpsville,2022-04-30,4.8
Zip,46069,IN,Hamilton County,Sheridan,2022-04-30,6.4
Zip,46070,IN,Madison County,Summitville,2022-04-30,6.2
Zip,46071,IN,Boone County,Thorntown,2022-04-30,6.7
Zip,46072,IN,Tipton County,Tipton,2022-04-30,5.3
Zip,46074,IN,Hamilton County,Westfield,2022-04-30,6.2
Zip,46075,IN,Boone County,Whitestown,2022-04-30,6.7
Zip,46076,IN,Tipton County,Windfall,2022-04-30,5.9
Zip,46077,IN,Boone County,Zionsville,2022-04-30,5.5
Zip,46102,IN,Boone County,Advance,2022-04-30,0.2
Zip,46103,IN,Hendricks County,Amo,2022-04-30,6.9
Zip,46104,IN,Rush County,Arlington,2022-04-30,5.0
Zip,46105,IN,Putnam County,Bainbridge,2022-04-30,4.3
Zip,46106,IN,Johnson County,Bargersville,2022-04-30,6.7
Zip,46107,IN,Marion County,Beech Grove,2022-04-30,5.9
Zip,46110,IN,Shelby County,Boggstown,2022-04-30,3.6
Zip,46111,IN,Morgan County,Mooresville,2022-04-30,7.6
Zip,46112,IN,Hendricks County,Brownsburg,2022-04-30,7.3
Zip,46113,IN,Marion County,Indianapolis,2022-04-30,6.6
Zip,46115,IN,Rush County,Carthage,2022-04-30,5.0
Zip,46117,IN,Hancock County,Charlottesville,2022-04-30,6.1
Zip,46118,IN,Hendricks County,Clayton,2022-04-30,7.7
Zip,46120,IN,Putnam County,Cloverdale,2022-04-30,4.4
Zip,46121,IN,Putnam County,Coatesville,2022-04-30,6.7
Zip,46122,IN,Hendricks County,Danville,2022-04-30,7.7
Zip,46123,IN,Hendricks County,Avon,2022-04-30,7.1
Zip,46124,IN,Johnson County,Edinburgh,2022-04-30,6.7
Zip,46126,IN,Shelby County,Fairland,2022-04-30,5.4
Zip,46127,IN,Rush County,Falmouth,2022-04-30,4.0
Zip,46128,IN,Putnam County,Fillmore,2022-04-30,4.9
Zip,46130,IN,Shelby County,Fountaintown,2022-04-30,6.7
Zip,46131,IN,Johnson County,Franklin,2022-04-30,6.8
Zip,46133,IN,Rush County,Glenwood,2022-04-30,4.9
Zip,46135,IN,Putnam County,Greencastle,2022-04-30,4.9
Zip,46140,IN,Hancock County,Greenfield,2022-04-30,7.5
Zip,46142,IN,Johnson County,Greenwood,2022-04-30,6.9
Zip,46143,IN,Johnson County,Greenwood,2022-04-30,7.0
Zip,46144,IN,Shelby County,Morristown,2022-04-30,6.3
Zip,46146,IN,Rush County,Homer,2022-04-30,6.3
Zip,46147,IN,Boone County,Jamestown,2022-04-30,5.6
Zip,46148,IN,Henry County,Knightstown,2022-04-30,5.8
Zip,46149,IN,Hendricks County,Lizton,2022-04-30,7.0
Zip,46150,IN,Rush County,Manilla,2022-04-30,3.8
Zip,46151,IN,Morgan County,Martinsville,2022-04-30,7.1
Zip,46155,IN,Rush County,Mays,2022-04-30,4.9
Zip,46156,IN,Rush County,Milroy,2022-04-30,5.3
Zip,46157,IN,Morgan County,Monrovia,2022-04-30,7.2
Zip,46158,IN,Morgan County,Mooresville,2022-04-30,6.9
Zip,46160,IN,Brown County,Morgantown,2022-04-30,6.0
Zip,46161,IN,Shelby County,Morristown,2022-04-30,6.0
Zip,46162,IN,Johnson County,Needham,2022-04-30,6.3
Zip,46163,IN,Hancock County,New Palestine,2022-04-30,7.7
Zip,46164,IN,Johnson County,Princes Lakes,2022-04-30,5.4
Zip,46165,IN,Hendricks County,North Salem,2022-04-30,8.5
Zip,46166,IN,Morgan County,Paragon,2022-04-30,8.0
Zip,46167,IN,Hendricks County,Pittsboro,2022-04-30,7.7
Zip,46168,IN,Hendricks County,Plainfield,2022-04-30,7.4
Zip,46170,IN,Putnam County,Cloverdale,2022-04-30,0.6
Zip,46171,IN,Putnam County,Reelsville,2022-04-30,5.4
Zip,46172,IN,Putnam County,Roachdale,2022-04-30,4.6
Zip,46173,IN,Rush County,Rushville,2022-04-30,4.4
Zip,46175,IN,Putnam County,Russellville,2022-04-30,4.9
Zip,46176,IN,Shelby County,Shelbyville,2022-04-30,5.6
Zip,46180,IN,Hendricks County,Stilesville,2022-04-30,8.3
Zip,46181,IN,Johnson County,Trafalgar,2022-04-30,5.9
Zip,46182,IN,Shelby County,Waldron,2022-04-30,4.9
Zip,46183,IN,Marion County,Indianapolis,2022-04-30,4.8
Zip,46184,IN,Johnson County,New Whiteland,2022-04-30,6.2
Zip,46186,IN,Hancock County,Wilkinson,2022-04-30,6.8
Zip,46201,IN,Marion County,Indianapolis,2022-04-30,7.9
Zip,46202,IN,Marion County,Indianapolis,2022-04-30,4.6
Zip,46203,IN,Marion County,Indianapolis,2022-04-30,5.5
Zip,46204,IN,Marion County,Indianapolis,2022-04-30,3.5
Zip,46205,IN,Marion County,Indianapolis,2022-04-30,5.3
Zip,46208,IN,Marion County,Indianapolis,2022-04-30,8.8
Zip,46214,IN,Marion County,Indianapolis,2022-04-30,6.6
Zip,46216,IN,Marion County,Lawrence,2022-04-30,6.4
Zip,46217,IN,Marion County,Indianapolis,2022-04-30,6.6
Zip,46218,IN,Marion County,Indianapolis,2022-04-30,10.9
Zip,46219,IN,Marion County,Indianapolis,2022-04-30,6.0
Zip,46220,IN,Marion County,Indianapolis,2022-04-30,6.0
Zip,46221,IN,Marion County,Indianapolis,2022-04-30,6.3
Zip,46222,IN,Marion County,Indianapolis,2022-04-30,11.3
Zip,46224,IN,Marion County,Indianapolis,2022-04-30,6.8
Zip,46225,IN,Marion County,Indianapolis,2022-04-30,4.2
Zip,46226,IN,Marion County,Indianapolis,2022-04-30,9.0
Zip,46227,IN,Marion County,Indianapolis,2022-04-30,6.2
Zip,46228,IN,Marion County,Indianapolis,2022-04-30,7.0
Zip,46229,IN,Marion County,Indianapolis,2022-04-30,6.8
Zip,46231,IN,Marion County,Indianapolis,2022-04-30,6.8
Zip,46234,IN,Marion County,Indianapolis,2022-04-30,6.6
Zip,46235,IN,Marion County,Indianapolis,2022-04-30,7.2
Zip,46236,IN,Marion County,Lawrence,2022-04-30,6.3
Zip,46237,IN,Marion County,Indianapolis,2022-04-30,6.6
Zip,46239,IN,Marion County,Indianapolis,2022-04-30,6.4
Zip,46240,IN,Marion County,Indianapolis,2022-04-30,5.7
Zip,46241,IN,Marion County,Indianapolis,2022-04-30,6.4
Zip,46250,IN,Marion County,Indianapolis,2022-04-30,6.1
Zip,46254,IN,Marion County,Indianapolis,2022-04-30,6.8
Zip,46256,IN,Marion County,Indianapolis,2022-04-30,6.1
Zip,46259,IN,Marion County,Indianapolis,2022-04-30,6.2
Zip,46260,IN,Marion County,Indianapolis,2022-04-30,6.1
Zip,46268,IN,Marion County,Indianapolis,2022-04-30,6.8
Zip,46278,IN,Marion County,Indianapolis,2022-04-30,6.3
Zip,46280,IN,Marion County,Indianapolis,2022-04-30,6.4
Zip,46290,IN,Hamilton County,Carmel,2022-04-30,4.8
Zip,46301,IN,Porter County,Beverly Shores,2022-04-30,7.3
Zip,46302,IN,Porter County,Boone Grove,2022-04-30,6.6
Zip,46303,IN,Lake County,Cedar Lake,2022-04-30,6.8
Zip,46304,IN,Porter County,Chesterton,2022-04-30,7.4
Zip,46307,IN,Lake County,Crown Point,2022-04-30,6.8
Zip,46310,IN,Jasper County,DeMotte,2022-04-30,5.1
Zip,46311,IN,Lake County,Dyer,2022-04-30,6.8
